0.111430768296122556515470591876,0,-0.0169791691005229949951171875,0,-0.0148605816066265106201171875,-0.012565934099256992340087890625,-0.02500447072088718414306640625,0.076500006020069122314453125,0,-0.008850109763443470001220703125,0.00144443823955953121185302734375,0,0,0,0.02925945632159709930419921875,-0.0048121442086994647979736328125,-0.00024530407972633838653564453125,0,0,0.000936311844270676374435424804688,-0.0009036133997142314910888671875,-0.000428107858169823884963989257812,0.001961826346814632415771484375,0.004588364623486995697021484375,0.003748460672795772552490234375,-0.0072865276597440242767333984375,-0.00063830311410129070281982421875,0.00387793197296559810638427734375,0.02536923997104167938232421875,-0.0030035930685698986053466796875,-0.028315998613834381103515625,-0.014117478393018245697021484375,0,-0.0073417550884187221527099609375,0.039511598646640777587890625,0,-0.0239276029169559478759765625,0
0.0627776499837637003142987168758,0,-0.0376021750271320343017578125,0,-0.000994903617538511753082275390625,0,0,-0.00136530550662428140640258789062,0,0.00146531662903726100921630859375,0.00111260183621197938919067382812,0,0,0,0,-0.000738225935492664575576782226562,0,0,0,0,0,0,0.000235058891121298074722290039062,0.000634899246506392955780029296875,0,0,0,0,0,0,0,0,0,0,-0.000661561847664415836334228515625,0,0,0.01398395188152790069580078125
0.0824166279286146219451580918758,0,-0.030562229454517364501953125,0.00115958263631910085678100585938,0,0,0,0,-0.0006550825200974941253662109375,0.0032101678662002086639404296875,0.000738172384444624185562133789062,0,0,0,0,-0.000121496253996156156063079833984,0,0,0,0,0,0,0,0,0,0,0,-0.000457621528767049312591552734375,0,0,0,0,0,0,0,0,0,0.01515931449830532073974609375
0.108036969229578977413908091876,0,-0.016972355544567108154296875,0.000341400853358209133148193359375,0,0,0,0,0,0.0043853260576725006103515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0006988276727497577667236328125,0.000353915296727791428565979003906,0,0,5.82191569264978170394897460938e-05,0,0,0.00063275056891143321990966796875,0,-0.000293876684736460447311401367188,0.009710622020065784454345703125
-0.0689606215804815236847247206242,0,0,0.00066595315001904964447021484375,0.000630984373856335878372192382812,-0.00145991623867303133010864257812,0,0,0,0.0041770949028432369232177734375,-0.000825841794721782207489013671875,0,-0.000659312179777771234512329101562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000339544290909543633460998535156,0,0,0
0.177595768496394162960783091876,0,0.00827402062714099884033203125,0,0.00305740279145538806915283203125,-0.00098812021315097808837890625,0,0.00229571573436260223388671875,0,0,-0.00077934027649462223052978515625,0,0,0,0.000481555616715922951698303222656,0,0,0,0,0,0,0,-0.000423097546445205807685852050781,0,0,0,0,0,0,0,0,-0.000784956675488501787185668945312,0,0,0.00280082668177783489227294921875,0,0,-0.0105569362640380859375
0.266118992492556549755988726247,0,0.013448535464704036712646484375,-0.00163976207841187715530395507812,0.000239145563682541251182556152344,0,0,-0.00112359854392707347869873046875,0,-0.0056638489477336406707763671875,-0.000685610051732510328292846679688,0,-0.00176586618181318044662475585938,-0.000411628017900511622428894042969,0,0,0,0,0,0,0,0,-0.000278120831353589892387390136719,-0.000121490891615394502878189086914,0,0,0,-0.0033551682718098163604736328125,-0.00240292004309594631195068359375,0,0,0,0,0,-0.00247730850242078304290771484375,0,0,-0.03047923743724822998046875
0.274237681552767731396613726247,0,-0.000111276363895740360021591186523,-0.000152509368490427732467651367188,0,8.09011035016737878322601318359e-05,-0.00327452761121094226837158203125,0.0036507956683635711669921875,0.000777550158090889453887939453125,-0.004401956684887409210205078125,0,0,0,0.00040612951852381229400634765625,0,-9.31426257011480629444122314453e-05,0,0,0,0,0,0.000229211276746354997158050537109,-0.000168449405464343726634979248047,-0.000119335731142200529575347900391,0,0,0,-0.00137408531736582517623901367188,-0.00098262284882366657257080078125,0,0,0,0,0,0.0002721953205764293670654296875,0,0,-0.0444591157138347625732421875
-1.36585594303905955015920881124,0,0.0034838654100894927978515625,0,0,0,0,0,0,0.00324614881537854671478271484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000320298888254910707473754882812,0,0,0
0.352202106639742829052863726247,0,0.3687609732151031494140625,-0.02358903922140598297119140625,-0.04902322590351104736328125,0.10422252118587493896484375,0.09734998643398284912109375,-0.23615024983882904052734375,0.00245276722125709056854248046875,-0.08585368096828460693359375,0.0056762420572340488433837890625,-0.0050152312032878398895263671875,0.0440089516341686248779296875,-0.011133857071399688720703125,-0.088596999645233154296875,0.03118075616657733917236328125,-0.0048319441266357898712158203125,-0.00194036110769957304000854492188,-0.01973313279449939727783203125,0,0.00207938277162611484527587890625,-0.0022647567093372344970703125,0.0065308329649269580841064453125,-0.02317718230187892913818359375,0,0.01016971282660961151123046875,-0.0025412268005311489105224609375,-0.14852273464202880859375,-0.03634972870349884033203125,0.0354511179029941558837890625,0.0546799935400485992431640625,0,0,0.0321337878704071044921875,-0.1498278081417083740234375,0,0.11361183226108551025390625,0
